1418,,0,False,en
1415,,0,False,en
1378,"This PR will address several issues in hubot v3 script loading.

1. Can't parse documentation in js files #1375 
2. Can't load coffee script files (to support legacy scripts) #1376
3. Warnings are misleading and some errors silent #1377
3. Can't process es6 exports #1374 

Currently just adds failing tests for #1375 ",26,True,en
1370,"Resubmitting PR #1339 with middleware.execute returning promise allowing async response methods - for v2 hubots, another PR coming for v3",6,False,en
1367,"Began to make slight white-space consistency changes, making code more readable.",0,False,en
1366,"I started this as part of https://github.com/hubotio/evolution/pull/3 . The idea is to make the `Robot` a little easier to construct, so you don't have extra parameters that are unused/null (`adapterPath`), or boolean (`httpd`):

```javascript
// before
robot = new Hubot.Robot(null, 'shell', true, '/')

// after
robot = new Hubot.Robot({adapter: 'shell',  alias: '/'})
```

I updated `Robot` to take just the one `params`. It still works in the old way, but uses [depd](https://github.com/dougwilson/nodejs-depd) to print a deprecation warning. I'm open to just logging a message, but I was looking for something with decent output, and included line information. I was also thinking it'd make sense to have an 'upgrading' guide, that talks about specific things that need to be fixed, like this, and the deprecation could link back to it somehow.

I also deprecated `Hubot.loadBot` in favor of the constructor, since it doesn't seem to be doing a whole lot except constructing a bot. I could remove that if it it seems like that would be problematic.

TODO

- [x] write a test for using the old constructor arguments
- [ ] fix coveralls failure (probably addressed by the above?)
- [ ] cleanup commit history so semantic-release will like it",1,True,en
1342,"…ctor.

Fixes #1297 ",4,True,bn
1339,"Fixes #1338 
Related #1279

Needs help / feedback...
- The sinon fake timers don't seem to effect setTimeout, so it's actually taking the full half second to run the tests.
- How should I reject the promise if the middleware is cancelled or throws?
- I can change inline comments with new return values, but how should I update published docs?",8,False,en
1325,tiny fix noticed on issue #1294 ,4,False,en
1319,Add a third party adapter for the DC / DCPP / ADC Protocol.,0,False,en
1303,"Sometimes the default 1mb limit on json body is not enough. 
Adding the option to overide default by setting env variable `EXPRESS_REQUEST_SIZE`",1,False,en
1276,,0,False,en
1275,,0,False,en
1274,,0,False,en
1273,use ejs view engine to render pages as response.,0,False,en
1268,,0,False,en
1267,Unauthorized,0,False,fr
1266,Unauthorized,0,False,fr
1265,Unauthorized ,0,False,fr
1264,Unacceptable,0,False,es
1263,Unauthorized ,0,False,fr
1256,"make it look like a typical license file without extension
",0,True,en
1239,"Makes logs easier to read, more consistent with npm logs for shell debugging.
Date formats are localised and styles allow more obvious log level and separation of headers/prefix/message from a glance.

Could also be extended to log [error stacks](https://github.com/npm/npmlog/blob/master/example.js#L34-L37) from within hubot for more transparent debugging of external script functions.

![screenshot 2016-09-21 17 33 29](https://cloud.githubusercontent.com/assets/1774379/18702111/860b44e4-8023-11e6-96ed-9c8333cd9815.png)
",57,False,en
1228,"Updating the adapter list as per https://github.com/github/hubot/issues/1216
",4,True,en
1225,,0,False,en
1222,,0,False,en
1221,"pull request for #1219 issue
",4,True,en
1215,"Hello,

By this PR 'm trying to resolve #1207.

regards,
",4,True,en
1206,,0,False,en
1203,"It changes to work on the web site, too. Currently, you get 404 error.
https://hubot.github.com/docs/deploying/azure/

The bug included PR
#1148

Add more information to install coffee-script package for azure
",7,False,en
1202,"Since Node current version is 6 I changed travis to test this version instead of node 5
",2,True,en
1200,"Hello I'm a developer of https://github.com/ivadim/hubot-skypebots adapter for Skype. 
This adapter is using new Bots API provided by Skype (http://blogs.skype.com/2016/03/30/skype-bots-preview-comes-to-consumers-and-developers/).
",8,False,en
1197,,0,False,en
1196,"I fixed a broken link on the deploying to hubot page.  The link to ""Getting Started"" results in a 404.  I've updated it to point to the /docs/index.md page.
",3,True,en
1188,"`userForFuzzyName` doesn't seem to exist in `brain.coffee`.
What does exist are:
`usersForFuzzyName` (note plural) and `usersForRawFuzzyName`

Update docs accordingly.
",0,False,en
1174,"This is just an early PR to see what kind of appetite there is for this change. We've got some Hubot scripts which make use of `async`/`await` [via Babel](https://babeljs.io/docs/plugins/transform-async-to-generator/). It keeps things fairly readable while we do stuff like make API calls.

Here's a simplified example (please excuse the JS and any CS weirdness... I rarely write CS!):

``` js
// test.js

module.exports = function(robot){
  robot.respond(/test/i, async function(msg){
    msg.send('starting');
    await delay(1000);
    msg.send('ending');
  });
};

function delay(ms) {
  return new Promise(function(resolve){
    setTimeout(resolve, ms);
  });
}
```

And an example test script that uses [hubot-test-helper](https://github.com/mtsmfm/hubot-test-helper):

``` js
// test.spec.js

import Helper from 'hubot-test-helper';

const helper = new Helper('./test.js');

describe('test script', function(){
  it('should complete', async function(){
    const room = helper.createRoom();
    await room.user.say('seinfeld', '@hubot test');
    expect(room.messages).to.deep.eq([
      ['seinfeld', '@hubot test'],
      ['hubot', 'starting'],
      ['hubot', 'ending']
    ]);
    room.destroy();
  });
});
```

Currently the above test fails, since the `ending` message is not received before the test finishes. [On closer inspection](https://github.com/github/hubot/blob/master/src/listener.coffee#L62), this appears to be due to the `listener` not handling callbacks that return promises.

One way to fix things is to update the `listener` as per this PR, but is this worth progressing further?
",6,True,en
1171,,0,False,en
1164,"Recreate a new PR based on this [PR](https://github.com/github/hubot/pull/744).

cc @technicalpickles 
",3,True,en
1162,"- migrate user.coffee to es6
- introduce babel to compile it.
- add npm build scripts to put compiled file into dist/ folder
- fix the require path of modules
",1,False,en
1155,,0,False,en
1154,"Adding node-env-file to bin/hubot so it can read standard node .env files 
Reference:  issue #1153 

If someone can suggest where this should be documented I will add documentation changes to pull request.
",4,False,en
1142,"Update a link in custom listeners section that points to design patterns document
",0,True,en
