1396,"[editorconfig](http://editorconfig.org/) is a great way to set some file formatting conventions for a project and have your text editor automatically apply them. Though many linters like eslint or standard should detect those with the right rules enabled, this tells the user's editor the right way to do it and saves the hassle of failed tests because of simple indentation issues or Windows-created files with CRLF line endings.",Externals,0,False,en
1395,"the --compilers flag is deprecated and will be removed in a future version of Mocha
https://github.com/mochajs/mocha/wiki/compilers-deprecation

Using the --require flag instead",Externals,0,False,en
1391,,Externals,0,False,en
1390,"Robot 'send', 'reply', 'messageRoom' methods delegate invocations to
adapter but using as 'this' the robot while they should be using the adapter.
Robot 'on', 'emit' methods delegate invocations to events but using as
'this' the robot but they should be using the events.

The original CoffeeScript code from release 2.19.0 uses simple delegation, i.e. [send](https://github.com/hubotio/hubot/blob/c0f6bdf947c5271c2cac5d48730320b129c2e44f/src/robot.coffee#L542), [reply](https://github.com/hubotio/hubot/blob/c0f6bdf947c5271c2cac5d48730320b129c2e44f/src/robot.coffee#L552), [messageRoom](https://github.com/hubotio/hubot/blob/c0f6bdf947c5271c2cac5d48730320b129c2e44f/src/robot.coffee#L562), [on](https://github.com/hubotio/hubot/blob/c0f6bdf947c5271c2cac5d48730320b129c2e44f/src/robot.coffee#L573), [emit](https://github.com/hubotio/hubot/blob/c0f6bdf947c5271c2cac5d48730320b129c2e44f/src/robot.coffee#L583). This PR should address #1386.",Externals,148,False,en
1381,"The current documentation has users installing https://github.com/bfcamara/hubot-azure-scripts for azure blob storage support. The lib hasn't been updated in awhile and could be simplified. My refactor requires only a single environment variable for an azure storage connection string, and allows disabling of the azure connectivity when running hubot unit tests outside of the scope of the brain scripts. The latter removes some of the discouraging barriers casual scripters at my workplace have run into when trying to get involved with our inhouse hubot instance.

Also included a troubleshooting tip to do with kudu not downloading all declared dependencies in Azure, which was a very frustrating and ""mysterious"" issue that took awhile to figure out at my workplace.",Externals,0,True,en
1372,I tried to use the deploy instructions for Bluemix but they're a little outdated so I've updated them now my own hubot is running happily there.  This also adds the missing Bluemix and Azure deployment instructions to the list of deployment info on the index page.,Externals,0,False,en
1364,closes #1363 ping @technicalpickles,Externals,4,False,en
1361,"see

- https://github.com/hubotio/evolution/pull/6
- https://github.com/hubotio/evolution/blob/4/javascript/_drafts/javascript.md#publish-hubot300-with---tagnext

for a release to happen, we have to add another commit which can be done using `--allow-empty`. `hubot@3` comes with a new feature and 3 breaking changes. The commit can look as follows:

```
feat: `require('hubot/es2015')` exports native ECMAScript 2015 classes

BREAKING CHANGE: node@0.10 and node@0.12 are no longer supported
BREAKING CHANGE: Deep requires like `require('hubot/src/adapter')` are no longer supported, use `require('hubot').Adapter` instead.
BREAKING CHANGE: `Middleware.ticker()` has been removed. Use `process.nextTick()` instead.
```",Externals,21,True,en
1360,part of https://github.com/hubotio/evolution/pull/4,Externals,1,False,en
1359,part of https://github.com/hubotio/evolution/pull/4,Externals,1,False,en
1358,addresses https://github.com/hubotio/evolution/pull/4#discussion_r123839362,Externals,10,False,en
1357,closes #1355,Externals,4,False,en
